id,date,user_id,user_username,user_displayname,replycount,retweetcount,likecount,quotecount,viewcount,searched_keyword,cleaned_text,hashtag_text,year,month_year,sentiment
1850000000000000000,2024-11-06 06:42:23+07,248000000,IWashington,The Disruptor,135,350,2311,11,33762,PresidentialElection2024 Trump  until 2024-12-06 since 2024-10-20,The Storm Is Here and Donald J. Trump Will Become the President of the United States of America Again.,Trump2024Vance,2024,2024-11,Positive
1850000000000000000,2024-11-06 06:42:23+07,248000000,IWashington,The Disruptor,135,350,2309,11,33764,Trump2024 Trump2024Election until 2024-12-30 since 2024-10-01,The Storm Is Here and Donald J. Trump Will Become the President of the United States of America Again.,Trump2024Vance,2024,2024-11,Positive
1850000000000000000,2024-11-06 07:00:23+07,4130000000,NRGgg,NRG,16,59,2316,3,79585,NoMoreTrump Election2024 until 2024-12-30 since 2024-10-01,"BREAKING In an insane turn of events, NRG s0mcs is now projected to win the 2024 US Presidential Election, sweeping every state possible.",Election2024,2024,2024-11,Positive
1850000000000000000,2024-11-06 07:16:43+07,949000000000000000,crankycartoons,Cranky Canuck,14,62,301,4,4039,FuckTrump DumpTrump until 2024-12-06 since 2024-10-01,Fuck Trump and every piece of shit still voting for the motherfucker.,,2024,2024-11,Negative
1850000000000000000,2024-11-06 07:21:15+07,1580000000000000000,easyprimeszn,Tobi,0,0,1,0,26,TrumpForPresident until 2024-12-30 since 2024-10-01,More wins to come..,trumpforpresident,2024,2024-11,Positive
1850000000000000000,2024-11-06 08:44:00+07,1520000000000000000,ConservBrief,Conservative Brief,1,32,292,2,12435,TrumpIndicted ElectionNews until 2024-12-30 since 2024-10-01,BREAKING ABC News forced to admit Donald Trump is LEADING with independent voters in the key battleground state of Pennsylvania.,,2024,2024-11,Positive
1850000000000000000,2024-11-06 09:01:45+07,3100000000,dom_lucre,Dom Lucre  Breaker of Narratives,97,551,4563,17,192934,YourVoteMatters ElectionNews until 2024-12-06 since 2024-10-20,BREAKING NEWS The New York Times Meter is now projecting Donald Trump to win the election!,,2024,2024-11,Neutral
1850000000000000000,2024-11-06 09:05:55+07,797000000000000000,LevisGrammy22,Child Of Almighty God,0,0,2,0,190,TrumpTrain2024 until 2024-12-30 since 2024-10-01,realDonaldTrump West Virginia stands with you!! God Bless America,"TRUMPTRAIN2024, Trump2024",2024,2024-11,Positive
1850000000000000000,2024-11-06 09:26:55+07,4840000000,HonorableGranny,HonorableGrandmabskysocial,0,0,2,0,778,TrumpForPrison until 2024-12-30 since 2024-10-01,"Whether PAB trump likes it or not, Fani Willis won!!!! Yes","Election2024, ElectionResults2024, TrumpForPrison",2024,2024-11,Positive
1850000000000000000,2024-11-06 09:27:28+07,538000000,LauraLoomer,Laura Loomer,228,1029,6333,30,643225,YourVoteMatters ElectionNews until 2024-12-06 since 2024-10-20,OMG New York Times has their election forecast LEANING TRUMP by 68! LETS GO!!!! I could cry I am so happy!,,2024,2024-11,Positive
1850000000000000000,2024-11-06 09:40:39+07,192000000,VigilantFox,The Vigilant Fox,72,928,6142,33,332265,TrumpIndicted ElectionNews until 2024-12-30 since 2024-10-01,"BREAKING NewsNation has called the race in North Carolina for Donald Trump! Meanwhile, Trump is gaining ground in Michigan, Pennsylvania, and Wisconsin, according to Kalshi's election markets. Kamala's chances of winning this election are fading fast.",,2024,2024-11,Negative
1850000000000000000,2024-11-06 10:01:12+07,18000000,mitchellvii,Bill Mitchell,6,46,321,0,13334,NoMoreTrump Election2024 until 2024-12-30 since 2024-10-01,Trump just keeps moving up on the New York Times needle. He is now 72 chance of victory.,,2024,2024-11,Positive
1850000000000000000,2024-11-06 10:04:54+07,1450000000000000000,Alwaysaloha2021,Always Aloha,59,176,767,11,15858,Votefor2024 DonalTrump KamalaHarris AmericaDecides until 2024-12-06 since 2024-10-20,VOTED Almost 4 HOURS! DONAD J. TRUMP FOR HAWAII!! You will NOT BELIEVE THE LINE NOW! REALTIME!,,2024,2024-11,Positive
1850000000000000000,2024-11-06 10:14:49+07,2160000000,nicksortor,Nick Sortor,66,454,3214,37,133570,YourVoteMatters ElectionNews until 2024-12-06 since 2024-10-20,New York Times is now predicting Trump will win the popular vote THIS IS HISTORIC!!!,BREAKING,2024,2024-11,Positive
1850000000000000000,2024-11-06 10:27:10+07,1430000000000000000,IAPolls2022,InteractivePolls,14,129,1064,14,76028,Election2024 TrumpNews PollAnalysis until 2024-12-30 since 2024-10-01,NYT Needle Popular vote estimate Trump 0.8,,2024,2024-11,Neutral
1850000000000000000,2024-11-06 11:04:51+07,797000000000000000,JR4Reform,Joseph Robertson,29,238,2913,2,239319,RemoveTrump TrumpIsDangerous until 2024-12-30 since 2024-10-01,ProjectVeritas Stop the damn steal. Hopefully they won't be able to make a difference. We can't afford to see this again. We are on the precipice of global conflict without Trump in the Whitehouse.,Trump2024,2024,2024-11,Negative
1850000000000000000,2024-11-06 11:15:28+07,4910000000,TheBabylonBee,The Babylon Bee,247,1163,12341,95,569231,YourVoteMatters ElectionNews until 2024-12-06 since 2024-10-20,Experts Confirm That Constantly Refreshing Election Map Will Increase Probability Your Side Wins,,2024,2024-11,Positive
1850000000000000000,2024-11-06 11:19:13+07,4430000000,PopCrave,Pop Crave,228,82,1594,216,393037,NoMoreTrump Election2024 until 2024-12-30 since 2024-10-01,Donald Trump wins North Carolina for the 2024 presidential election.,,2024,2024-11,Neutral
1850000000000000000,2024-11-06 11:26:13+07,1020000000000000000,SkullSignal,CryptoSkullSignal,0,0,1,0,665,VoteTrump2024 until 2024-12-30 since 2024-10-01,SAND free signal first target Hit TURBO,"NEIROeth, BABYDOGE, Neiro, BabyDoge, Turbo, MemeCoin, CryptoBoom, BTC, trump, xrp, electionday2024, VoteTrump2024",2024,2024-11,Positive
1850000000000000000,2024-11-06 11:29:33+07,1760000000000000000,NatWinI,Natascha,6,2,21,0,406,PatriotsForTrump until 2024-12-30 since 2024-10-01,"Good morning Germany! Good morning America! The president's train is rolling. Trump still needs three more states in the south, e.g. GA, NC and PA, then there will already be 270 electors!","Patriots_elections, PatriotsForTrump, ElectionDay, Trump2024",2024,2024-11,Positive
1850000000000000000,2024-11-06 11:34:58+07,4970000,AJEnglish,Al Jazeera English,14,115,644,9,194410,TrumpIndicted ElectionNews until 2024-12-30 since 2024-10-01,"The AP has called North Carolina for the Republican Party, giving Donald Trump 16 electoral votes. Its the first of the seven battleground states with a projected winner.",,2024,2024-11,Neutral
1850000000000000000,2024-11-06 11:40:53+07,1370000000000000000,TaraBull808,TaraBull,58,324,1865,12,58422,NoMoreTrump Election2024 until 2024-12-30 since 2024-10-01,BREAKING Polymarket now showing Trump with a 94.6 chance of winning,,2024,2024-11,Neutral
1850000000000000000,2024-11-06 11:46:13+07,1780000000000000000,CubanOnlyTrump,Ape,7,66,266,0,43671,PresidentialElection2024 Trump  until 2024-12-06 since 2024-10-20,JUST IN PRESIDENT TRUMP IS LEADING! GA and NC PA and WI,"USElection2024, Election2024",2024,2024-11,Positive
1850000000000000000,2024-11-06 11:49:24+07,1370000,FoxNews,Fox News,130,235,2339,14,264186,USPolitics Decision2024 Election2024 until 2024-12-30 since 2024-10-01,"The FOX News Decision Desk projects a win for former President Trump in North Carolina, delivering a harsh blow to Democrats in this critical swing state. Before being forced out, President Biden had made North Carolina the grand finale of his postState of the Union tour,",,2024,2024-11,Negative
1850000000000000000,2024-11-06 12:38:19+07,1540000000000000000,Manipulativetop,DJ,4,25,315,1,8206,FuckTrump DumpTrump until 2024-12-06 since 2024-10-01,"fuck Donald Trump, fuck Jill Stein and FUCK MOO DENG",,2024,2024-11,Negative
1850000000000000000,2024-11-06 12:40:30+07,109000000,RealAlexJones,Alex Jones,2205,21015,183036,405,13642557,election 2024 trumpwon until 2025-3-31 since 2024-07-01,BOMBSHELL! TRUMP HAS WON THE 2024 ELECTION! TRUMP MUST DECLARE VICTORY NOW! Watch And Share The Live Feed Of The Election Coverage Here,,2024,2024-11,Positive
1850000000000000000,2024-11-06 12:56:09+07,1300000000000000000,bitcoinlfgo,BITCOINLFG,25,146,839,4,26084,USPolitics Decision2024 Election2024 until 2024-12-30 since 2024-10-01,BIG BREAKING There is no realistic pathway to a Harris victory given current results TRUMP WILL BE PRESIDENT,,2024,2024-11,Negative
1850000000000000000,2024-11-06 13:20:33+07,1270000000000000000,JarrodRodrigue1,Jarrod Rodriguez,14,36,315,0,11273,DonaldJTrump  President2024 BREAKING POTUS DonaldTrump DonaldTrump2024 winner Election2024 electionday2024 until 2025-3-31 since 2024-07-01,TRUMP OFFICIALLY WINS LETS. FUCKING. GO.,,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:21:15+07,918000000,DecisionDeskHQ,Decision Desk HQ,224,2369,11434,683,3764765,USPolitics Decision2024 Election2024 until 2024-12-30 since 2024-10-01,Decision Desk HQ projects Donald J. Trump wins the Presidential election in Pennsylvania. 121am ET Follow live results here,DecisionMade,2024,2024-11,Neutral
1850000000000000000,2024-11-06 13:21:26+07,918000000,DecisionDeskHQ,Decision Desk HQ,313,4809,13559,1347,3183857,USPolitics Decision2024 Election2024 until 2024-12-30 since 2024-10-01,Decision Desk HQ projects that former President Donald Trump R has won enough electoral votes to win the Presidency. 121am ET Follow live results here,DecisionMade,2024,2024-11,Neutral
1850000000000000000,2024-11-06 13:26:05+07,1840000000000000000,america,America,5566,65531,513093,7113,21078286,DonaldJTrump  President2024 BREAKING POTUS DonaldTrump DonaldTrump2024 winner Election2024 electionday2024 until 2025-3-31 since 2024-07-01,BREAKING Donald Trump has won the 2024 Election,,2024,2024-11,Neutral
1850000000000000000,2024-11-06 13:26:09+07,1550000000000000000,EndWokeness,End Wokeness,250,2206,19035,91,611591,USPolitics Decision2024 Election2024 until 2024-12-30 since 2024-10-01,BREAKING Decision Desk has called the 2024 election for Donald Trump,,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:26:36+07,1590000000000000000,Patri0tContr0l,Patri0tsareinContr0l,58,566,3025,27,223877,TrumpIndicted ElectionNews until 2024-12-30 since 2024-10-01,Fox News just called Pennsylvania for Trump and says the path for Kamala has VANISHED!! ITS OVER Trump will be the 47th President of the United States.,,2024,2024-11,Negative
1850000000000000000,2024-11-06 13:26:47+07,1300000000000000000,bitcoinlfgo,BITCOINLFG,60,369,2544,5,58703,DonaldJTrump  President2024 BREAKING POTUS DonaldTrump DonaldTrump2024 winner Election2024 electionday2024 until 2025-3-31 since 2024-07-01,BIG BREAKING DONALD TRUMP WON THE ELECTION AND IS NOW THE PRESIDENT OF UNITED STATES,,2024,2024-11,Neutral
1850000000000000000,2024-11-06 13:27:03+07,222000000,PlanetTyrus,Tyrus,10873,27749,239312,1070,2640064,Trump2024Landslide   until 2024-12-30 since 2024-10-01,I told you I told you . Landslide . Congrats Mr president realDonaldTrump,nuffsaid,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:27:51+07,1570000000000000000,TiffMoodNukes,Its  Tiff,251,571,3803,19,46406,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,"Trump wins the Presidency! We did it, America",,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:27:59+07,15800000,HealthRanger,HealthRanger,15,77,468,2,10389,TrumpIndicted ElectionNews until 2024-12-30 since 2024-10-01,"It looks like Fox News, which completely screwed Trump with an early call for Arizona in 2020, has just called Pennsylvania for Trump. If so, Kamala's path to victory is DONE. It's done.",,2024,2024-11,Negative
1850000000000000000,2024-11-06 13:28:01+07,40600000,CurtisHouck,Curtis Houck,18,210,1092,6,75165,PresidentialElection2024 Trump  until 2024-12-06 since 2024-10-20,Fox News has called the 2024 presidential election for realDonaldTrump after projecting he will win the Commonwealth of Pennsylvania BretBaier The biggest political phoenix from the ashes story that we have ever seen ever.,BREAKING,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:28:09+07,1600000000000000000,MonBreeden,Monica,22,209,621,4,14090,USA2024 USAElection2024 Election2024 until 2025-3-31 since 2024-07-01,Praise God WINNER AMERICA,,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:28:10+07,1760000000000000000,onpointpolitics,On Point Politics  Lester Tellez,17,53,414,1,7400,Trump2024 TrumpWon until 2024-12-30 since 2024-10-01,DONALD TRUMP HAS WON THE PRESIDENCY OF THE UNITED STATES,,2024,2024-11,Neutral
1850000000000000000,2024-11-06 13:30:29+07,1120000000000000000,MyLordBebo,Lord Bebo,5,76,590,4,24133,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,"TRUMP IS THE NEXT PRESIDENT OF THE UNITED STATES. The results in Michigan, Arizona, and Nevada no longer matter TRUMP WON! Congratulations Mr President realDonaldTrump",,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:30:29+07,1120000000000000000,MyLordBebo,Lord Bebo,5,75,593,4,24136,election 2024 trumpwon until 2025-3-31 since 2024-07-01,"TRUMP IS THE NEXT PRESIDENT OF THE UNITED STATES. The results in Michigan, Arizona, and Nevada no longer matter TRUMP WON! Congratulations Mr President realDonaldTrump",,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:32:30+07,1510000000000000000,PolitlcsGlobal,Politics Global,104,723,8785,526,875618,DonaldJTrump  President2024 BREAKING POTUS DonaldTrump DonaldTrump2024 winner Election2024 electionday2024 until 2025-3-31 since 2024-07-01,BREAKING Donald Trump has won the presidential election,,2024,2024-11,Neutral
1850000000000000000,2024-11-06 13:35:09+07,1750000000000000000,arva61138,Blondelady2024,23,208,1258,13,141133,TrumpIndicted ElectionNews until 2024-12-30 since 2024-10-01,Fox News just called Pennsylvania for Trump and says the path for Kamala has VANISHED!! ITS OVER Trump will be the 47th President of the United States,,2024,2024-11,Negative
1850000000000000000,2024-11-06 13:38:47+07,1020000000000000000,LT_Aust,LT Aust,108,177,1229,21,41831,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Trump has won the Sound on,USAElection2024,2024,2024-11,Neutral
1850000000000000000,2024-11-06 13:38:47+07,1020000000000000000,LT_Aust,LT Aust,108,178,1234,21,41833,election 2024 trumpwon until 2025-3-31 since 2024-07-01,Trump has won the Sound on,USAElection2024,2024,2024-11,Neutral
1850000000000000000,2024-11-06 13:42:50+07,347000000,PeggyDodson,Peggy Dodson,527,3541,23747,60,162856,DonaldJTrump  President2024 BREAKING POTUS DonaldTrump DonaldTrump2024 winner Election2024 electionday2024 until 2025-3-31 since 2024-07-01,PRESIDENT DONALD J TRUMP IS THE WINNER!! WE HAVE THE SENATE AND THE HOUSE!!,,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:45:55+07,4040000000,RSBNetwork,RSBN,33,335,1829,14,51298,election 2024 trumpwon until 2025-3-31 since 2024-07-01,VICTORY. President Trump is officially projected to win the 2024 election!,,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:50:16+07,1530000000000000000,misspaulalondon,Paula London,67,168,914,4,10065,Trump2024 Trump2024Election until 2024-12-30 since 2024-10-01,Breaking Donald Trump is the new President of the United States! YOU CANT KEEP A GOOD MAN DOWN! He fought for us all and won! Donald Trump will save the West! The UK will now celebrate with America! What a day for geopolitics? Many lefties tears will be shed,,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:50:16+07,1530000000000000000,misspaulalondon,Paula London,67,167,916,4,10067,DonaldJTrump  President2024 BREAKING POTUS DonaldTrump DonaldTrump2024 winner Election2024 electionday2024 until 2025-3-31 since 2024-07-01,Breaking Donald Trump is the new President of the United States! YOU CANT KEEP A GOOD MAN DOWN! He fought for us all and won! Donald Trump will save the West! The UK will now celebrate with America! What a day for geopolitics? Many lefties tears will be shed,,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:50:17+07,1620000000000000000,KnightsTempOrg,Knights Templar International,6,85,699,3,13303,TrumpIndicted ElectionNews until 2024-12-30 since 2024-10-01,"BREAKING US Election News Fox calls Pennsylvania for Trump. Kamala has no existing path to victory. Trump is basically victorious. TRUMP IS THE 47TH PRESIDENT OF THE UNITED STATES. God has delivered a mighty blow against the forces of Satan tonight,",,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:50:37+07,1150000000000000000,jacksonhinklle,Jackson Hinkle,1331,2250,22058,271,944223,Election2024 Trump HateTrump until 2024-12-06 since 2024-10-20,"BREAKING PRESIDENT TRUMP HAS WON THE 2024 ELECTION. Americans voted AGAINST GENOCIDE, WW3 economic misery.",,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:50:55+07,856000000000000000,_LoveLike_JESUS,Love Like JESUS,6,47,233,3,6931,DonaldJTrump  President2024 BREAKING POTUS DonaldTrump DonaldTrump2024 winner Election2024 electionday2024 until 2025-3-31 since 2024-07-01,. TRUMP WINS GOD BLESS AMERICA .,,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:50:55+07,856000000000000000,_LoveLike_JESUS,Love Like JESUS,6,47,233,3,6931,LoveTrump TrumpVance2024 until 2025-02-28 since 2024-07-01,. TRUMP WINS GOD BLESS AMERICA .,,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:50:55+07,856000000000000000,_LoveLike_JESUS,Love Like JESUS,6,47,233,3,6931,Trump2024 TrumpWon until 2024-12-30 since 2024-10-01,. TRUMP WINS GOD BLESS AMERICA .,,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:53:12+07,41800000,geertwilderspvv,Geert Wilders,929,6441,43926,268,721121,Trump2024 Trump2024Election until 2024-12-30 since 2024-10-01,"CONGRATULATIONS PRESIDENT TRUMP! CONGRATULATIONS AMERICA! NEVER STOP, ALWAYS KEEP FIGHTING AND WIN ELECTIONS!","Election2024, Trump2024, Trump, USA2024",2024,2024-11,Positive
1850000000000000000,2024-11-06 13:55:16+07,520000000,wiseadvicesumit,Wise Advice,125,193,500,5,15168,PresidentialElection2024 Trump  until 2024-12-06 since 2024-10-20,Breaking Trump will become the next US president and bros right now,"DonaldTrump, crypto, USElection, Trump2024",2024,2024-11,Neutral
1850000000000000000,2024-11-06 13:56:10+07,64600000,RT_com,RT,13,49,273,3,20729,USPolitics Decision2024 Election2024 until 2024-12-30 since 2024-10-01,Fox News officially calls 2024 presidential election for Donald Trump,Election2024,2024,2024-11,Neutral
1850000000000000000,2024-11-06 13:58:16+07,1180000000000000000,TTAVOfficial,The Truth About Vaccines,5,27,223,3,20735,Trump2024 TrumpWon until 2024-12-30 since 2024-10-01,President Trump WON and will become our 47th POTUS It is time to come together and MAKE AMERICA GREAT AGAIN! We Love You realdonaldtrump,,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:58:16+07,1180000000000000000,TTAVOfficial,The Truth About Vaccines,5,27,223,3,20735,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,President Trump WON and will become our 47th POTUS It is time to come together and MAKE AMERICA GREAT AGAIN! We Love You realdonaldtrump,,2024,2024-11,Positive
1850000000000000000,2024-11-06 13:58:29+07,762000000000000000,MRobertsQLD,Malcolm Roberts,136,657,4266,20,50469,election 2024 trumpwon until 2025-3-31 since 2024-07-01,Donald Trump has been declared the winner of the 2024 US Election.,,2024,2024-11,Neutral
1850000000000000000,2024-11-06 13:58:29+07,762000000000000000,MRobertsQLD,Malcolm Roberts,136,659,4263,20,50467,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Donald Trump has been declared the winner of the 2024 US Election.,,2024,2024-11,Neutral
1850000000000000000,2024-11-06 13:58:29+07,762000000000000000,MRobertsQLD,Malcolm Roberts,136,658,4263,20,50467,Trump2024 TrumpWon until 2024-12-30 since 2024-10-01,Donald Trump has been declared the winner of the 2024 US Election.,,2024,2024-11,Neutral
1850000000000000000,2024-11-06 14:00:49+07,1780000000000000000,CubanOnlyTrump,Ape,28,727,4650,14,166454,DonaldJTrump  President2024 BREAKING POTUS DonaldTrump DonaldTrump2024 winner Election2024 electionday2024 until 2025-3-31 since 2024-07-01,ITS OVER HE WON 47th President TRUMP 2024,DonaldTrump,2024,2024-11,Positive
1850000000000000000,2024-11-06 14:08:06+07,2470000000,antiwarmisfit,Ashley Nicole,5,4,64,0,1375,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,Black men showed up for Donald Trump in 2024,"MAGA, TrumpIsMyPresident",2024,2024-11,Neutral
1850000000000000000,2024-11-06 14:09:16+07,1440000000000000000,MumbaichaDon,BhikuMhatre,19,292,1147,3,16857,PresidentialElection2024 Trump  until 2024-12-06 since 2024-10-20,"IT'S ALMOST CERTAIN TRUMP IS TRUMPING .realDonaldTrump on track to win 277 electoral votes, ensuring victory in Trump to address his supporters soon. Carlson, Kennedy Jr .elonmusk are already there. Kamala has cancelled her speech.","USAElection2024, USElections",2024,2024-11,Positive
1850000000000000000,2024-11-06 14:09:16+07,1440000000000000000,MumbaichaDon,BhikuMhatre,19,292,1147,3,16857,Election2024 Trump KamalaHarris until 2024-12-06 since 2024-10-20,"IT'S ALMOST CERTAIN TRUMP IS TRUMPING .realDonaldTrump on track to win 277 electoral votes, ensuring victory in Trump to address his supporters soon. Carlson, Kennedy Jr .elonmusk are already there. Kamala has cancelled her speech.","USAElection2024, USElections",2024,2024-11,Positive
1850000000000000000,2024-11-06 14:09:16+07,1440000000000000000,MumbaichaDon,BhikuMhatre,19,291,1145,3,16857,NoMoreTrump Election2024 until 2024-12-30 since 2024-10-01,"IT'S ALMOST CERTAIN TRUMP IS TRUMPING .realDonaldTrump on track to win 277 electoral votes, ensuring victory in Trump to address his supporters soon. Carlson, Kennedy Jr .elonmusk are already there. Kamala has cancelled her speech.","USAElection2024, USElections",2024,2024-11,Positive
1850000000000000000,2024-11-06 14:14:35+07,1790000000000000000,trumprealparody,Donald J Trump  Parody,3402,1725,13707,139,243964,DonaldJTrump  President2024 BREAKING POTUS DonaldTrump DonaldTrump2024 winner Election2024 electionday2024 until 2025-3-31 since 2024-07-01,"BREAKING Donald Trump has won the 2024 Election. If you are voted for me for making The Next 4 Years Great Again, GIVE ME A THUMBSUP!! Show Your loyalty for ME !!",,2024,2024-11,Positive
1850000000000000000,2024-11-06 14:14:35+07,1790000000000000000,trumprealparody,Donald J Trump  Parody,3402,1726,13660,139,243950,Trump2024 Trump2024Election until 2024-12-30 since 2024-10-01,"BREAKING Donald Trump has won the 2024 Election. If you are voted for me for making The Next 4 Years Great Again, GIVE ME A THUMBSUP!! Show Your loyalty for ME !!",,2024,2024-11,Negative
1850000000000000000,2024-11-06 14:23:50+07,295000000,me_ganesh14,Ganesh,1,47,222,2,31284,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Donald Trump right now after Fox News called in his favour. He will be the 47th POTUS. has won United States of America.,"USAElection2024, DonaldTrump, KamalaHarris, USAElections, Trump2024, Trump2024Vance",2024,2024-11,Positive
1850000000000000000,2024-11-06 14:23:50+07,295000000,me_ganesh14,Ganesh,1,47,224,2,31288,KamalaHarris USAElections Trump2024 Trump2024Vance until 2025-3-31 since 2024-07-01,Donald Trump right now after Fox News called in his favour. He will be the 47th POTUS. has won United States of America.,"USAElection2024, DonaldTrump, KamalaHarris, USAElections, Trump2024, Trump2024Vance",2024,2024-11,Positive
1850000000000000000,2024-11-06 14:23:50+07,295000000,me_ganesh14,Ganesh,1,47,223,2,31285,election 2024 trumpwon until 2025-3-31 since 2024-07-01,Donald Trump right now after Fox News called in his favour. He will be the 47th POTUS. has won United States of America.,"USAElection2024, DonaldTrump, KamalaHarris, USAElections, Trump2024, Trump2024Vance",2024,2024-11,Neutral
1850000000000000000,2024-11-06 14:23:50+07,295000000,me_ganesh14,Ganesh,1,47,224,2,31281,PresidentialElection2024 Trump  until 2024-12-06 since 2024-10-20,Donald Trump right now after Fox News called in his favour. He will be the 47th POTUS. has won United States of America.,"USAElection2024, DonaldTrump, KamalaHarris, USAElections, Trump2024, Trump2024Vance",2024,2024-11,Positive
1850000000000000000,2024-11-06 14:23:50+07,295000000,me_ganesh14,Ganesh,1,47,223,2,31284,Trump2024 TrumpWon until 2024-12-30 since 2024-10-01,Donald Trump right now after Fox News called in his favour. He will be the 47th POTUS. has won United States of America.,"USAElection2024, DonaldTrump, KamalaHarris, USAElections, Trump2024, Trump2024Vance",2024,2024-11,Positive
1850000000000000000,2024-11-06 14:25:50+07,1780000000000000000,ivankatrumpo,Ivanka Trump  Parody,11260,8037,92273,506,2789562,DonaldJTrump  President2024 BREAKING POTUS DonaldTrump DonaldTrump2024 winner Election2024 electionday2024 until 2025-3-31 since 2024-07-01,"BREAKING My Father Donald Trump has won the 2024 Election. If you are voted for this Great Father for making The Next 4 Years Great Again, GIVE ME A THUMBSUP!! Show Your loyalty for US !!",,2024,2024-11,Positive
1850000000000000000,2024-11-06 14:29:07+07,3190000000,Ashcryptoreal,Ash Crypto,567,867,5576,34,237405,Trump2024 Trump2024Election until 2024-12-30 since 2024-10-01,BREAKING TRUMP HAVE OFFICIALLY WON THE 2024 PRESIDENTIAL ELECTION MASSIVE WIN FOR CRYPTO,,2024,2024-11,Positive
1850000000000000000,2024-11-06 14:30:18+07,1790000000000000000,Premiumucstore,Premiumucstore,0,0,0,0,107,TrumpElection2024 until 2024-12-30 since 2024-10-01,Trump's Historic Victory 2024 How the Trump Won Shirt is Taking Over Social Media,"TrumpWon2024, Trump2024Victory, TrumpElection2024, TrumpWonShirt, Trump47thAmerica",2024,2024-11,Positive
1850000000000000000,2024-11-06 14:34:48+07,5400000,BBCBreaking,BBC Breaking News,316,528,2397,130,1125356,PresidentialElection2024 Trump  until 2024-12-06 since 2024-10-20,"We're going to help our country heal, we have a country that needs help, and it needs help very badly Donald Trump addresses his supporters as he stands on the cusp of election victory Follow US election results live",,2024,2024-11,Neutral
1850000000000000000,2024-11-06 14:35:14+07,974000000000000000,litecoin_bull,itecoin Bull  The News Before The News,72,233,1054,14,13810,Election2024 Trump HateTrump until 2024-12-06 since 2024-10-20,Historical day. Golden Era Approaches. Congrats to president Donald J Trump. Winner of 2024 USA election.,,2024,2024-11,Positive
1850000000000000000,2024-11-06 14:35:14+07,974000000000000000,litecoin_bull,itecoin Bull  The News Before The News,72,233,1053,14,13810,PresidentialElection2024 Trump  until 2024-12-06 since 2024-10-20,Historical day. Golden Era Approaches. Congrats to president Donald J Trump. Winner of 2024 USA election.,,2024,2024-11,Positive
1850000000000000000,2024-11-06 14:39:05+07,1790000000000000000,BarronTrumpoo,Barron Trump  Parody,12442,5872,64435,433,1283737,BanTrump Trump2024 until 2024-12-30 since 2024-10-01,"BREAKING My DAD Donald J. Trump has won the 2024 Election. Thank you every Voter for making us come back again in THE WHITE HOUSE If you are voted for this Great Man for making The Next 4 Years Great Again, GIVE ME A THUMBSUP!! Show Your loyalty for US !!",,2024,2024-11,Positive
1850000000000000000,2024-11-06 14:39:05+07,1790000000000000000,BarronTrumpoo,Barron Trump  Parody,12448,5862,64492,434,1284540,DonaldJTrump  President2024 BREAKING POTUS DonaldTrump DonaldTrump2024 winner Election2024 electionday2024 until 2025-3-31 since 2024-07-01,"BREAKING My DAD Donald J. Trump has won the 2024 Election. Thank you every Voter for making us come back again in THE WHITE HOUSE If you are voted for this Great Man for making The Next 4 Years Great Again, GIVE ME A THUMBSUP!! Show Your loyalty for US !!",,2024,2024-11,Positive
1850000000000000000,2024-11-06 14:40:09+07,1450000000000000000,TopMGSzn,,103,7,217,4,15768,DumpTrump NotMyPresident  until 2024-12-30 since 2024-10-01,Donald Trump is not my President,"Trump, USAElection2024",2024,2024-11,Negative
1679815741661655046,2023-07-14 18:30:56+07,1142736007567069184,SUBRATA30016572,Trump Lover,168,279,978,19,20226,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"Today is July 14th,2023 and Trump still my President!! Who's with me?",,2023,2023-07,Positive
